"latitude","longitude","avgGDD5"
45.454,-75.641,2133.218409
36.747,-86.574,3750.468068
41.975,-88.139,2697.175
41.893,-87.829,2840.15875
42.359,-88.156,2540.007727
42.564,-76.556,2332.577955
44.234,-73.256,2330.438295
43.092,-73.779,2406.3625
45.135,-93.246,2441.727159
43.1,-89.29,2406.531477
42.56,-76.582,2511.444773
34.172,-84.441,4115.9425
40.765,-82.514,2651.43125
46.713,-93.252,1913.394545
28.791,-81.398,6303.659091
42.449,-71.406,2556.590909
45.038,-93.188,2475.861023
39.962,-75.189,3332.877614
38.997,-94.868,3490.65375
39.723,-75.741,3149.672045
40.095,-74.321,3093.124205
38.841,-77.149,3447.125568
41.443,-81.435,2599.634432
44.773,-76.233,2144.380909
39.876,-84.278,3030.112273
45.071,-93.084,2467.004659
41.17,-73.32,2848.106818
39.692,-94.801,3229.693068
30.628,-81.567,5723.692159
47.169,-92.879,1761.369545
45.635,-63.925,1777.615568
41.979,-87.746,2820.653182
33.944,-81.038,4813.445341
44.325,-72.34,1796.389318
42.461,-88.485,2499.292955
34.116,-84.765,4166.551364
33.803,-84.276,4298.915795
42.254,-71.135,2668.272727
35.164,-85.191,3982.566023
33.765,-84.342,4284.481023
30.387,-88.268,5541.447273
45.847,-68.746,1569.516591
48.338,-71.141,1550.2475
45.601,-64.946,1812.712727
44.711,-92.974,2462.008182
28.268,-82.306,6393.673295
44.315,-74.115,1789.470341
40.672,-78.111,2612.342159
35.909,-79.05,3966.160909
42.736,-73.654,2453.239091
38.588,-90.52,3533.291477
38.739,-90.278,3558.366023
42.604,-87.823,2528.993864
38.711,-75.076,3482.33625
41.715,-70.182,2505.479318
42.295,-71.633,2521.996477
49.051,-76.98,1367.736364
39.27,-84.243,3195.755795
44.631,-72.691,2075.094659
47.039,-70.411,1766.994432
42.13,-83.177,2723.865682
38.095,-78.492,3409.36625
42.672,-76.296,2154.58375
44.789,-67.013,1753.414659
42.641,-73.698,2499.921818
44.727,-74.946,2189.309545
40.609,-74.841,2813.270114
32.24,-89.094,4762.917045
42.326,-88.895,2561.733864
45.704,-84.953,1926.612841
45.017,-93.245,2485.963523
45.515,-80.483,1933.3525
37.198,-76.478,3977.533977
43.176,-87.886,2423.442273
45.005,-93.298,2488.421477
38.907,-90.576,3459.483977
37.236,-80.414,2900.208409
42.53,-78.66,2141.664205
42.609,-83.183,2542.031705
38.793,-90.46,3548.475795
41.842,-88.063,2769.834886
41.332,-74.498,2663.175909
43.42,-71.992,1953.151818
44.938,-93.155,2482.356818
43.084,-87.88,2432.504545
44.215,-72.586,1905.626364
45.192,-77.813,1707.595455
38.918,-76.138,3625.357386
36.199,-81.654,2651.237045
30.469,-84.252,5455.8875
45.088,-93.454,2440.186818
40.054,-83.01,3026.287273
39.213,-76.912,3384.991591
44.719,-65.576,1862.080682
41.8,-87.799,2891.806591
42.152,-88.006,2648.340568
45.576,-78.498,1653.186705
45.542,-64.676,1796.072955
38.842,-77.06,3599.356818
49.447,-88.045,1314.049432
44.122,-76.449,2254.832614
43.402,-70.625,2200.240795
45.447,-75.768,2086.745455
42.397,-88.742,2548.642727
42.845,-89.766,2403.282727
44.478,-73.189,2278.703068
35.918,-76.252,4336.43
34.11,-84.581,4070.197614
38.804,-77.288,3415.746818
38.896,-77.104,3442.988182
45.303,-75.873,2104.607045
40.475,-79.707,2713.687273
39.312,-94.919,3474.822727
44.186,-77.367,2226.945682
34.612,-92.987,4262.419545
43.033,-88.036,2427.561023
30.657,-94.91,5405.030795
41.234,-73.809,2851.424432
42.995,-87.881,2490.313409
42.956,-89.536,2421.874773
35.718,-78.907,4099.273295
45.058,-93.514,2421.909886
39.081,-85.236,3176.135682
37.903,-84.365,3426.058409
40.966,-73.786,3034.034545
41.352,-72.418,2734.507727
44.816,-92.993,2538.388864
41.821,-80.79,2544.560455
30.188,-92.105,5562.609773
35.091,-83.721,3285.857727
44.106,-75.321,1996.8075
40.805,-73.959,3247.608523
38.518,-78.436,2396.787841
42.667,-71.604,2405.660227
38.464,-90.248,3621.681364
43.989,-77.733,2209.442386
45.522,-94.156,2302.293068
42.269,-71.066,2684.269432
48.341,-69.407,1416.299773
44.724,-79.728,2092.646023
45.958,-92.402,2092.263636
41.929,-80.728,2654.478182
42.942,-87.964,2430.089205
45.778,-70.809,1572.059432
44.258,-71.252,1487.188295
42.299,-71.611,2522.915568
33.199,-87.497,4644.781591
45.47,-73.906,2204.359886
35.771,-78.834,4052.049545
36.653,-80.209,3348.773409
42.655,-73.746,2613.026364
42.354,-71.146,2668.857614
39.315,-84.296,3129.387159
44.003,-80.056,1933.743182
46.55,-87.444,1783.609659
43.742,-81.694,2176.468523
44.548,-92.428,2477.335114
43.021,-72.148,2016.563295
41.939,-88.247,2698.7025
47.46,-94.859,1900.248182
46,-84.475,1837.850909
42.553,-83.091,2635.391136
32.189,-90.323,4938.575341
43.094,-89.335,2442.096932
42.59,-83.286,2502.643182
42.259,-83.762,2506.629886
43.636,-80.02,2066.846932
41.546,-81.635,2837.992273
42.772,-73.742,2489.753295
37.977,-85.257,3529.114318
41.78,-71.472,2658.204091
34.987,-79.891,4372.598864
41.855,-88.156,2729.670909
43.816,-91.596,2519.637727
43.229,-79.882,2289.820909
41.61,-87.193,2829.82125
41.772,-72.339,2443.05875
35.944,-79.027,4014.090114
43.569,-79.669,2336.832955
36.983,-86.397,3785.420114
36.107,-79.935,3838.519545
38.87,-90.183,3550.564545
43.205,-80.388,2239.222159
41.948,-71.091,2625.564432
48.42,-89.236,1526.601023
44.712,-79.731,2055.473068
39.933,-83.152,2997.034659
38.585,-90.732,3437.742273
39.887,-75.263,3418.002727
44.297,-74,1718.073864
39.747,-84.016,3060.691364
44.717,-93.423,2439.457273
35.6,-82.51,3253.684886
44.248,-72.569,2040.623636
43.751,-72.323,1970.977727
41.459,-71.786,2567.868523
43.906,-78.949,2239.539659
39.164,-76.477,3608.660795
45.066,-76.417,2062.080682
40.539,-89.594,3036.398068
46.807,-82.702,1527.344091
30.385,-91.202,5504.012045
44.459,-93.16,2436.708068
40.057,-75.425,3025.303295
46.682,-64.167,1763.303295
41.152,-82.231,2754.779432
40.667,-74.525,2926.855909
40.072,-76.848,2990.891818
39.882,-86.315,3018.662159
29.62,-82.209,5871.95125
45.386,-75.7,2134.255227
43.775,-72.266,2063.082727
34.206,-77.899,4644.670682
40.464,-90.794,3048.071705
38.223,-84.848,3452.32125
35.085,-92.198,4327.448295
38.261,-90.624,3470.141591
43.921,-64.849,1818.385227
41.99,-87.76,2812.774318
43.694,-72.478,1679.399659
44.52,-78.719,2004.093864
38.527,-90.237,3629.909091
49.237,-65.634,1241.45625
41.461,-82.708,2797.527273
40.158,-83.138,2980.276591
35.872,-78.698,4026.280795
45.903,-64.367,1806.442841
42.148,-87.788,2709.731818
46.847,-71.288,1837.449545
38.914,-77.01,3559.635568
41.173,-80.168,2447.816364
40.779,-73.971,3188.737614
33.979,-83.733,4276.003182
36.158,-81.874,2460.806136
46.039,-74.444,1696.287727
30.048,-83.321,5604.600455
44.904,-81.172,1920.085682
46.603,-90.864,1901.877841
35.508,-77.463,4346.774432
45.294,-92.742,2383.111136
41.702,-86.246,2711.4825
46.759,-88.456,1885.290682
44.709,-73.528,2230.824773
41.555,-89.066,2732.987045
35.77,-78.69,4073.027159
38.658,-77.25,3599.812045
41.414,-82.637,2803.849318
43.962,-71.967,1767.565227
43.764,-79.447,2311.876932
44.491,-73.21,2288.964432
46.735,-60.332,1605.421591
39.194,-78.12,3106.354886
39.957,-86.086,3026.095568
41.836,-80.714,2543.157273
42.291,-71.831,2383.175341
34.692,-89.928,4333.221705
41.372,-81.862,2778.593636
41.593,-87.3,2840.757273
42.455,-71.344,2561.506023
45.138,-74.365,2209.770568
44.303,-78.346,2031.241818
35.138,-82.682,3026.8775
44.233,-88.646,2324.788295
42.112,-93.699,2706.739205
44.792,-92.959,2528.633182
46.938,-70.874,1807.710795
41.401,-72.606,2583.893068
45.504,-75.812,2020.309773
42.467,-83.972,2467.488295
40.953,-80.17,2537.366591
39.146,-84.515,3245.195795
44.415,-67.894,1945.096818
42.403,-71.109,2664.663977
43.384,-89.616,2397.885795
47.642,-70.15,1592.274205
41.25,-81.553,2805.483295
41.219,-73.256,2830.549545
42.996,-85.662,2452.166705
44.205,-72.579,1907.176818
41.085,-85.136,2769.670341
45.2,-75.98,2094.068295
41.51,-75.571,2345.027727
44.81,-93.065,2488.67625
38.809,-77.061,3607.592955
45.394,-75.513,2121.699205
43.167,-77.451,2478.531477
39.322,-77.624,3226.203523
28.665,-80.774,6349.844091
40.438,-74.33,3132.164205
37.269,-77.582,3735.355568
38.462,-75.956,3708.734886
41.277,-80.724,2564.908523
39.108,-76.993,3289.102386
41.031,-72.44,2800.703864
45,-62.483,1677.24125
42.128,-72.763,2594.892159
49.686,-83.672,1382.801591
43.433,-72.515,1981.825341
38.312,-79.659,2468.648068
37.56,-84.234,3337.700682
46.331,-79.459,1816.88375
31.426,-91.453,5228.549659
36.153,-86.654,3911.439773
45.895,-64.35,1805.668409
42.932,-89.397,2426.090114
44.395,-68.085,1989.091477
43.451,-79.959,2155.973523
41.859,-80.974,2671.459773
45.068,-93.005,2442.534545
40.537,-80.068,2763.619545
44.944,-93.243,2522.211136
44.06,-79.318,2077.372045
35.969,-82.059,2514.762955
39.829,-84.879,2898.044773
44.306,-68.576,2022.757841
42.301,-73.336,2232.917841
43.529,-80.29,2081.435
41.957,-80.766,2649.713295
35.269,-82.712,3266.622614
44.23,-72.478,1908.697955
27.912,-82.771,6622.474545
42.671,-88.229,2435.965
42.1,-80.058,2475.926136
42.42,-88.919,2539.120341
43.247,-71.769,2193.181136
38.671,-77.191,3546.572159
43.059,-89.416,2444.397841
44.516,-73.049,2163.324773
45.134,-93.194,2442.125568
43.451,-79.68,2419.037273
35.813,-78.716,4029.154091
39.046,-84.571,3240.449091
46.76,-71.298,1813.062614
42.473,-70.915,2611.444659
44.126,-94.35,2482.486818
40.208,-76.794,3048.469318
45.405,-93.191,2300.469886
34.748,-82.257,4133.697614
34.97,-85.275,3999.552614
44.009,-72.203,1880.002386
43.743,-79.196,2417.184091
44.192,-80.717,1898.487727
30.202,-81.87,5803.3575
40.926,-73.465,2995.716477
43.107,-79.103,2440.099545
41.271,-73.838,2773.972045
42.975,-75.573,2156.215682
41.892,-89.378,2673.059205
44.518,-68.218,2008.710795
40.741,-74.179,3194.085
43.93,-72.434,1719.115341
44.935,-93.153,2482.356818
45.568,-77.265,1925.809659
42.881,-88.579,2471.34
37.285,-80.461,2805.827727
44.734,-92.802,2510.486477
45.881,-66.761,1788.771591
40.472,-79.937,2790.094432
36.855,-82.699,3033.857614
42.673,-70.835,2504.22875
38.213,-85.678,3648.616136
43.715,-72.568,1792.048977
42.291,-88.363,2528.414659
45.999,-68.447,1776.220909
42.222,-71.197,2611.801932
30.364,-84.447,5488.319432
41.332,-91.261,2946.531705
45.083,-93.038,2452.189545
45.4,-79.002,1693.532841
41.187,-73.892,3035.328977
44.295,-78.371,2016.131364
45.423,-92.646,2299.576818
38.549,-90.585,3513.295568
41.885,-89.353,2670.442727
41.848,-80.794,2575.422955
42.332,-71.202,2618.252045
41.947,-87.733,2835.055568
30.763,-90.156,5294.62125
33.776,-84.174,4315.039091
45.046,-93.146,2461.268864
47.868,-91.814,1677.505114
41.289,-73.848,2788.327386
30.209,-92.04,5557.114886
47.659,-52.727,1374.314659
39.809,-82.684,2982.780795
45.563,-73.564,2214.480795
43.067,-70.688,2341.448295
40.097,-74.362,3091.565455
36.115,-80.03,3802.5625
41.868,-89.359,2670.005682
40.513,-74.194,3190.3525
44.064,-72.855,1827.135341
40.042,-85.534,2898.99125
40.657,-79.99,2632.082045
39.284,-76.841,3354.025682
45.148,-77.786,1710.719318
34.967,-80.817,4271.883864
48.476,-89.167,1501.238864
41.73,-88.049,2790.645682
40.009,-83.114,3022.345795
41.65,-87.586,2885.993977
39.796,-83.884,2991.741591
38.229,-86.302,3476.760795
42.327,-71.23,2616.395341
35.128,-84.81,3870.511818
42.086,-78.716,2051.928523
28.103,-82.667,6518.736818
42.373,-89.321,2566.491136
43.043,-89.424,2436.406818
44.982,-93.151,2486.954659
30.275,-92.606,5540.972273
39.217,-84.413,3178.692045
43.034,-76.129,2397.214659
45.435,-73.7,2240.220227
42.042,-87.791,2777.991818
44.664,-63.612,1817.45875
42.941,-78.853,2437.612727
40.309,-83.786,2809.300682
34.694,-84.48,3840.273295
32.023,-81.238,5361.443182
33.472,-84.307,4422.583409
39.163,-86.466,3144.129773
42.102,-87.954,2703.37875
42.962,-78.883,2437.733068
43.857,-74.431,1623.718636
42.269,-89.163,2598.107614
42.955,-76.767,2532.355
45.674,-73.507,2196.228182
44.633,-63.575,1826.869545
42.866,-72.866,1851.733864
42.476,-84.077,2447.476364
38.56,-90.427,3528.501364
46.839,-92.008,1830.955568
41.615,-75.932,2369.18125
43.667,-79.297,2478.331477
43.028,-71.411,2295.44875
37.656,-84.754,3478.494432
39.539,-76.645,3312.395341
46.292,-85.949,1723.000455
37.04,-84.392,3416.846023
39.05,-78.167,3139.675341
38.947,-77.098,3443.175114
41.985,-80.768,2640.2825
43.114,-71.643,2237.711705
45.413,-63.276,1802.063409
28.363,-81.576,6480.198409
45.27,-75.858,2133.555795
48.559,-80.87,1490.535455
41.358,-88.163,2865.252386
42.341,-88.101,2539.40125
35.21,-82.588,3096.155341
38.89,-77.023,3605.325341
42.191,-88.172,2607.565341
43.005,-81.28,2301.725114
44.369,-78.059,2065.452614
40.339,-82.36,2708.165568
38.964,-89.089,3383.652955
44.183,-77.351,2230.911932
45.352,-66.026,1749.111932
41.573,-75.705,2377.864545
49.05,-88.323,1397.751591
39.345,-76.441,3515.533864
45.66,-65.137,1561.950455
40.53,-89.022,2956.917955
43.207,-79.845,2299.417841
47.471,-92.656,1669.051477
41.391,-72.915,2794.141932
41.206,-81.515,2731.152841
38.466,-90.675,3528.131591
46.767,-92.137,1849.474091
44.996,-93.061,2493.383068
45.178,-93.203,2428.264659
44.139,-73.336,2339.437159
41.444,-90.435,2900.646818
41.979,-80.739,2642.251023
42.666,-73.606,2402.096591
43.097,-87.901,2448.191818
45.129,-93.333,2455.827955
47.199,-94.624,1937.158182
43.443,-79.665,2438.413182
44.701,-79.23,2013.524432
42.436,-72.522,2387.355909
34.659,-85.373,3614.125
41.59,-88.058,2836.532841
43.119,-77.642,2513.207159
41.968,-80.74,2644.720568
43.377,-80.374,2146.817273
39.048,-77.206,3373.747614
42.852,-81.37,2336.817159
42.193,-78.991,2212.228636
45.541,-73.489,2220.691477
47.465,-91.434,1519.318864
44.949,-93.205,2552.241477
40.259,-79.921,2945.499773
43.436,-73.724,2153.886705
41.229,-74.751,2494.316932
35.136,-82.559,3613.729886
41.282,-70.096,2489.801932
43.086,-89.376,2443.449318
40.055,-76.353,3053.029659
42.298,-71.207,2620.319886
39.667,-75.75,3283.936364
44.722,-73.428,2320.842159
41.462,-70.56,2580.853295
44.625,-63.553,1839.622727
44.641,-63.427,1819.312727
44.697,-73.343,2309.421818
40.606,-73.463,3030.413068
45.349,-75.835,2164.985455
41.92,-70.645,2565.57375
44.828,-93.175,2516.205682
38.787,-90.209,3530.82375
44.816,-79.091,1939.830227
40.722,-73.551,3048.529545
40.002,-83.029,3085.787614
48.613,-93.725,1742.624773
39.864,-75.138,3387.827614
45.464,-93.056,2279.811136
40.851,-73.876,3204.632273
41.011,-73.858,3039.035455
45.509,-94.54,2263.9325
37.234,-80.444,2909.1925
44.038,-73.273,2245.092045
40.305,-74.725,3069.98625
41.374,-73.254,2655.961364
41.963,-87.601,2817.079091
40.222,-75.475,3025.69125
38.466,-90.552,3419.938523
41.878,-71.383,2680.976932
45.558,-73.563,2214.480795
35.36,-89.998,4261.4725
40.704,-74.05,3289.268864
38.934,-92.369,3470.255341
43.367,-93.189,2439.471705
40.131,-76.403,3022.798523
39.997,-83.1,3034.510795
46.21,-74.585,1700.415795
40.547,-74.513,3074.8325
40.781,-77.866,2544.112273
41.538,-73.636,2432.753068
43.822,-79.185,2313.272841
35.831,-78.786,4055.491136
40.865,-73.879,3176.468864
40.826,-81.363,2707.084432
35.934,-79.034,4025.709545
38.517,-90.735,3452.03
42.284,-83.741,2527.128977
41.902,-89.342,2660.941477
44.648,-63.594,1812.776136
45.658,-73.775,2157.615
44.968,-85.654,2171.313636
43.09,-85.528,2385.280795
38.441,-78.278,3346.863977
42.607,-71.54,2443.700114
41.947,-71.085,2625.564432
43.764,-72.45,2127.328182
40.806,-77.865,2520.705682
43.068,-77.407,2474.378523
36.89,-76.165,4133.35875
41.241,-72.984,2896.071364
40.227,-75.243,3016.710909
45.005,-75.798,2144.3975
41.979,-74.519,1937.633182
44.479,-77.311,2121.921818
41.379,-88.106,2826.51125
41.813,-71.455,2674.340795
35.808,-83.566,3713.067614
38.577,-90.279,3601.561932
36.173,-86.751,3908.783068
44.264,-72.558,2023.735568
40.075,-75.983,2879.313523
48.767,-55.339,1200.9775
39.209,-84.305,3238.32375
34.779,-82.355,4172.677273
38.891,-77.029,3598.393409
32.814,-80.163,5178.373409
34.038,-84.404,4162.310455
39.61,-75.794,3294.367273
38.612,-90.519,3519.612614
39.123,-77.226,3334.736705
46.324,-63.646,1755.847727
42.474,-78.523,1963.237386
37.533,-80.996,2775.038864
39.581,-93.59,3174.111477
46.724,-64.329,1725.431818
46.376,-62.657,1750.804886
44.227,-73.057,2135.656591
44.306,-72.553,1850.585568
44.739,-76.383,2105.551705
43.122,-87.801,2450.971591
43.623,-72.556,1913.048409
47.322,-94.279,1930.812273
42.76,-83.079,2470.519886
41.16,-87.918,2835.026705
43.837,-79.533,2239.244659
45.275,-75.678,2133.960455
41.295,-81.409,2677.275341
44.914,-93.13,2589.445909
42.361,-76.454,2125.119432
29.83,-94.671,5757.530114
45.445,-75.397,2078.661705
40.144,-74.054,3089.854773
41.728,-91.738,2802.493523
43.056,-87.894,2457.401023
40.735,-73.999,3234.374205
39.272,-84.258,3216.334432
42.521,-76.333,2252.571705
42.709,-80.464,2377.817273
39.082,-76.752,3501.892727
33.179,-80.436,4880.278864
40.227,-90.054,3140.141477
31.546,-87.416,4970.380682
40.212,-87.834,3013.34375
38.951,-76.688,3565.578636
40.667,-73.964,3180.922273
40.317,-80.06,2806.046023
44.83,-79.918,2072.3575
43.099,-91.184,2517.436023
43.7,-79.314,2417.364091
38.931,-77.115,3522.134318
41.371,-75.343,2276.166023
39.491,-77.695,3189.607727
43.435,-80.629,2063.420114
38.942,-74.929,3410.835909
38.907,-77.072,3540.418409
44.382,-72.73,2073.307045
45.508,-73.589,2168.05125
33.917,-79.742,4685.944091
27.936,-81.578,6505.095909
35.104,-84.933,3969.647159
42.691,-73.969,2497.902386
42.342,-71.427,2576.695909
38.636,-90.295,3566.652273
37.144,-80.147,2736.609205
40.325,-79.701,2789.780114
42.058,-72.263,2265.6825
43.204,-89.75,2434.776818
43.325,-89.76,2412.909886
45.41,-75.678,2136.297045
41.21,-81.408,2651.97875
46.725,-71.336,1905.882614
43.68,-91.007,2314.640795
43.651,-79.428,2442.938864
35.714,-83.51,3550.595795
41.075,-90.667,2976.026932
38.54,-90.706,3426.164773
44.635,-63.591,1821.771023
42.451,-76.487,2461.619659
34.639,-87.809,4139.168636
46.012,-66.698,1851.307727
38.777,-77.167,3461.094091
38.619,-90.556,3499.508409
43.388,-80.261,2139.26625
44.219,-73.889,1585.54125
41.43,-72.221,2646.475568
40.785,-79.937,2565.096591
35.916,-76.254,4336.43
39.202,-94.574,3374.959659
41.274,-73.637,2714.348977
38.073,-84.391,3359.30625
42.206,-84.087,2462.698523
41.701,-83.633,2755.435227
43.304,-79.895,2372.860795
44.212,-93.679,2433.290682
40.662,-73.604,3091.458068
43.637,-79.394,2481.12125
42.038,-83.071,2707.072727
39.975,-82.817,2979.731136
39.996,-74.831,3226.401136
45.012,-93.359,2487.630227
42.647,-70.918,2528.86125
39.656,-79.884,2862.059205
45.715,-92.749,2189.730227
42.044,-71.928,2404.646932
41.311,-81.621,2742.570455
46.199,-83.956,1692.196818
41.511,-73.659,2485.852841
46.647,-93.462,1935.638068
41.286,-72.472,2763.03625
43.555,-70.533,2175.979205
41.225,-74.881,2583.870795
38.916,-77.671,3070.063864
46.115,-59.886,1602.332955
36.225,-82.632,3515.175455
41.555,-93.292,2868.031477
39.25,-94.5,3404.975909
39.073,-84.311,3170.732727
39.373,-84.58,3176.963409
37.649,-76.589,3875.644432
43.596,-72.487,1814.243864
43.423,-79.877,2151.828523
44.416,-81.464,2074.694886
30.812,-94.024,5316.853523
45.096,-89.448,1963.545795
41.113,-73.843,2944.026705
40.67,-74.394,2917.596136
41.849,-80.649,2529.592841
41.814,-72.252,2407.389659
